VISIT,VISITNUM,TRTA,TRTAN,PARAM,PARAMCD,comment,lsmeans,lsmeans_stderr,covariatestructure,Effect
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Basophils (GI/L),BASO,,0.002977,0.01590,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Basophils (GI/L),BASO,,-0.01157,0.002422,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Basophils (GI/L),BASO,,-0.00738,0.002985,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Basophils (GI/L),BASO,,-0.00180,0.003078,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Basophils (GI/L),BASO,,-0.00820,0.002459,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Basophils (GI/L),BASO,,-0.00930,0.003344,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Basophils (GI/L),BASO,,-0.00780,0.003260,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Basophils (GI/L),BASO,,-0.00802,0.002556,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Basophils (GI/L),BASO,,-0.00482,0.003604,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Basophils (GI/L),BASO,,-0.00255,0.003346,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Basophils (GI/L),BASO,,0.01491,0.01581,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Basophils (GI/L),BASO,,-0.01253,0.01590,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Basophils (GI/L),BASO,,-0.01046,0.002571,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Basophils (GI/L),BASO,,-0.00812,0.003604,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Basophils (GI/L),BASO,,0.000239,0.003492,Compound Symmetry,TRTAN*VISITNUM
,,,,Basophils (GI/L),BASO,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Basophils (GI/L),BASO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Basophils (GI/L),BASO,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Basophils (GI/L),BASO,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Basophils (GI/L),BASO,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Eosinophils (GI/L),EOS,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Eosinophils (GI/L),EOS,,0.03350,0.04071,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.02656,0.04104,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.02817,0.04130,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.06629,0.06947,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,-0.00019,0.09794,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Eosinophils (GI/L),EOS,,-0.03097,0.1034,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Eosinophils (GI/L),EOS,,-0.01721,0.01239,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.02262,0.01276,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,-0.00529,0.01278,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Eosinophils (GI/L),EOS,,-0.00878,0.1029,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,-0.07563,0.09650,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Eosinophils (GI/L),EOS,,-0.01748,0.01264,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.02112,0.01342,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.02654,0.01342,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Eosinophils (GI/L),EOS,,0.02122,0.1029,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,-0.03633,0.09684,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Eosinophils (GI/L),EOS,,-0.01557,0.01308,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.07505,0.01433,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.1035,0.01403,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.07885,0.06985,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.01548,0.09682,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Eosinophils (GI/L),EOS,,-0.01873,0.01316,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.1603,0.01466,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.09380,0.01477,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Eosinophils (GI/L),EOS,,-0.03277,0.06843,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.1257,0.09958,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Eosinophils (GI/L),EOS,,-0.02992,0.01363,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.1063,0.01562,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.09867,0.01550,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Eosinophils (GI/L),EOS,,-0.02569,0.06878,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.06770,0.09680,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Eosinophils (GI/L),EOS,,-0.03870,0.01348,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.06444,0.01705,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.06134,0.01765,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Eosinophils (GI/L),EOS,,-0.04208,0.01372,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.05729,0.01936,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.01951,0.01882,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Eosinophils (GI/L),EOS,,-0.03119,0.01436,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.04034,0.02102,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.03889,0.01937,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Eosinophils (GI/L),EOS,,-0.08936,0.09635,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.08032,0.09680,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Eosinophils (GI/L),EOS,,-0.04227,0.01446,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Eosinophils (GI/L),EOS,,0.03685,0.02102,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Eosinophils (GI/L),EOS,,0.01554,0.02031,Compound Symmetry,TRTAN*VISITNUM
,,,,Eosinophils (GI/L),EOS,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Eosinophils (GI/L),EOS,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Eosinophils (GI/L),EOS,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Eosinophils (GI/L),EOS,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Eosinophils (GI/L),EOS,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Hematocrit,HCT,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Hematocrit,HCT,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Hematocrit,HCT,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Hematocrit,HCT,,-0.01140,0.008303,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.00840,0.009158,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00479,0.008353,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.02593,0.01392,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Hematocrit,HCT,,-0.01364,0.01954,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Hematocrit,HCT,,-0.03429,0.02214,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Hematocrit,HCT,,-0.00382,0.002684,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.00825,0.002770,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00552,0.002787,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Hematocrit,HCT,,-0.01656,0.02087,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Hematocrit,HCT,,0.03862,0.01920,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Hematocrit,HCT,,-0.00435,0.002756,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.01395,0.002915,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00763,0.002928,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Hematocrit,HCT,,-0.03656,0.02087,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.09326,0.01927,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Hematocrit,HCT,,-0.00832,0.002826,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.01192,0.003098,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00593,0.002993,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.02579,0.01406,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Hematocrit,HCT,,-0.03081,0.01928,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Hematocrit,HCT,,-0.00464,0.002842,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.01187,0.003185,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00687,0.003153,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Hematocrit,HCT,,-0.01335,0.01367,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.03782,0.02030,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Hematocrit,HCT,,-0.00724,0.002933,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.01356,0.003329,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00534,0.003292,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Hematocrit,HCT,,0.001305,0.01375,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Hematocrit,HCT,,-0.01562,0.01927,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Hematocrit,HCT,,-0.00004,0.002889,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.00626,0.003574,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00887,0.003698,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Placebo,0,Hematocrit,HCT,,-0.00496,0.002950,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.00431,0.004014,Compound Symmetry,TRTAN*VISITNUM
WEEK 20,11,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00935,0.003921,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Placebo,0,Hematocrit,HCT,,-0.00268,0.003055,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.00732,0.004334,Compound Symmetry,TRTAN*VISITNUM
WEEK 24,12,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00366,0.004026,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Placebo,0,Hematocrit,HCT,,-0.01321,0.01917,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 12.1,12.1,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.00368,0.01927,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Placebo,0,Hematocrit,HCT,,-0.00233,0.003093,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline Low Dose,54,Hematocrit,HCT,,-0.00320,0.004334,Compound Symmetry,TRTAN*VISITNUM
WEEK 26,13,Xanomeline High Dose,81,Hematocrit,HCT,,-0.00905,0.004204,Compound Symmetry,TRTAN*VISITNUM
,,,,Hematocrit,HCT,Did not converge or Unable to make Hessian positive definite,,,First Order Autoregressive,
,,,,Hematocrit,HCT,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous Compound Symmetry,
,,,,Hematocrit,HCT,Did not converge or Unable to make Hessian positive definite,,,Heterogeneous First Order Autoregressive,
,,,,Hematocrit,HCT,Did not converge or Unable to make Hessian positive definite,,,Toeplitz,
,,,,Hematocrit,HCT,Did not converge or Unable to make Hessian positive definite,,,Unstructured,
,_,Placebo,0,Hemoglobin (mmol/L),HGB,,,,Compound Symmetry,TRTAN
,_,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,,,Compound Symmetry,TRTAN
,_,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,,,Compound Symmetry,TRTAN
UNSCHEDULED 1.1,1.1,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.3050,0.1281,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.01017,0.1299,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.1,1.1,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.00021,0.1305,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,0.009792,0.2168,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.2,1.2,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.3286,0.3051,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 1.3,1.3,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.3887,0.3279,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.1789,0.04198,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.1801,0.04317,Compound Symmetry,TRTAN*VISITNUM
WEEK 2,4,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.1646,0.04341,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.5072,0.3261,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 4.1,4.1,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,0.5035,0.2998,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.2508,0.04270,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.3104,0.04518,Compound Symmetry,TRTAN*VISITNUM
WEEK 4,5,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.1803,0.04530,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.7555,0.3261,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 5.1,5.1,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-1.7709,0.3009,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.2027,0.04398,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.3165,0.04789,Compound Symmetry,TRTAN*VISITNUM
WEEK 6,7,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.2377,0.04683,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.4192,0.2182,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 7.1,7.1,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.7396,0.3009,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.1853,0.04424,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.2706,0.04885,Compound Symmetry,TRTAN*VISITNUM
WEEK 8,8,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.1966,0.04933,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.1271,0.2129,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 8.2,8.2,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.4399,0.3115,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.2670,0.04561,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.2973,0.05167,Compound Symmetry,TRTAN*VISITNUM
WEEK 12,9,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.1828,0.05149,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.01891,0.2142,Compound Symmetry,TRTAN*VISITNUM
UNSCHEDULED 9.2,9.2,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.2797,0.3008,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Placebo,0,Hemoglobin (mmol/L),HGB,,-0.1476,0.04516,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline Low Dose,54,Hemoglobin (mmol/L),HGB,,-0.2642,0.05589,Compound Symmetry,TRTAN*VISITNUM
WEEK 16,10,Xanomeline High Dose,81,Hemoglobin (mmol/L),HGB,,-0.2678,0.05783,Compound Symmetry,TRTAN*VISITNUM
